Id,Category
640227987342934016,negative
640233756511440896,neutral
640234141431275521,positive
640234182384480256,positive
640234912025448448,positive
640235978569838592,positive
640245789311172608,negative
640249529510547456,positive
640268354423549952,positive
640269114762653696,positive
640270623516717056,positive
640360671054557184,positive
640426974645620736,positive
640447916696473600,positive
640617348748210176,positive
640827300079108096,negative
641066878375493633,positive
641067646608371712,negative
641074875982028800,positive
641082313938305024,neutral
641084956274466816,positive
641085537973997568,positive
641085618169245700,positive
641087405353779200,positive
641088714014347264,positive
641089660849127424,positive
641094016289914880,positive
641096525980938240,negative
641096620172382208,negative
641097239696293888,neutral
641097789565353985,negative
641099162243698688,negative
641110299576258561,positive
641127726192177152,positive
641207353660960768,positive
641228651783032832,negative
641309473244643328,negative
641432528889384960,positive
626733063448322048,positive
626793066054189056,positive
627212273413718018,positive
627274084947259392,positive
627301710864650240,positive
627500285594832896,neutral
627593236706656256,negative
627603192713449473,negative
627803516996747264,positive
627839122707759104,negative
627839618063421440,positive
627842414116478976,negative
627928938514382849,neutral
627959813620822016,positive
628545927830241280,positive
628608721581551616,negative
628654817620180993,negative
628797194179596289,positive
628825000812916736,negative
628828432554684416,neutral
629190623157878784,positive
629191478137520128,positive
629325586658406401,negative
629376241611710464,positive
629775494691422208,neutral
629880303792709632,positive
629929258098556928,negative
630052669642534916,neutral
630263978686443520,positive
630551033312362496,positive
630552270988529664,positive
630640654536835072,positive
630703131723231233,neutral
630776003711905792,neutral
630791900639940608,positive
630991291850063872,negative
631143955757969409,positive
631144355772923904,negative
631181839395332096,positive
631212285411766272,positive
631268446731276288,positive
631272449095565312,positive
631497774178148352,negative
631550431999582212,positive
631688332955779072,neutral
631952268955418624,positive
632194234695725056,negative
632198055828262912,positive
632379716356415488,positive
633026581338935296,positive
633376994550484992,negative
633711596662050818,positive
633801406823071744,positive
633880076669423624,negative
634134192436154369,negative
634297549885677568,positive
634379673531617281,negative
634504700558225409,positive
634516939960905728,positive
634585411541667841,negative
634973983662731264,positive
635184314033008640,negative
635201275903254532,positive
635358435878522880,negative
635608268476313600,positive
635660415477788672,positive
635750891145011201,positive
635794209774174208,negative
635966730515447808,neutral
636038361371705344,negative
636223269310464001,neutral
636594851262406656,positive
636729971294216192,positive
636849876391854080,neutral
637182089050374144,negative
637182554395799552,negative
637281988236431360,negative
637446071321559040,positive
637470731316555776,positive
637722212271677440,positive
637973642211667968,positive
638078994395500545,positive
638084643745595392,positive
638384512007716864,positive
638528129061949440,positive
638992039238070272,negative
639327225695875072,positive
639462779930456064,positive
639578714561495044,negative
639631289277120513,positive
639828100386299905,negative
640498513265184768,positive
640513478382460928,negative
640548706484383745,negative
640785821562503168,negative
640891643655274496,neutral
641043130071011329,positive
641304197187694592,positive
641480588638076928,negative
641488380614696960,positive
624471444232126464,positive
624553639307296768,negative
625317871531524097,positive
625442325234368512,negative
625603887173533697,positive
625626638756225024,neutral
625815698737008640,positive
625837771765207040,positive
625848302597091328,negative
625862870920638464,positive
625874916462563328,negative
626007819418898432,positive
626015044438896640,negative
626377960698687489,negative
626387393734660096,positive
626481473370107904,positive
626829343759532032,positive
626921793584902144,neutral
626928513388425216,positive
627171148476870657,positive
627183941364027392,negative
627213385575206912,positive
627732254370983936,neutral
627979124577927169,positive
628102606871605249,negative
628542401066348544,negative
628587233365266432,positive
628615415313379328,negative
628712605155258368,positive
628968535860056064,positive
629220545100423168,negative
629236570642477056,positive
629643825342865408,neutral
629866748368564224,positive
630395403469336576,negative
630846667189673984,negative
631063908250468352,negative
631075439369302017,positive
631116244075155456,positive
631188553997926401,negative
631245114405335042,positive
631263628059144192,positive
631266434413424640,positive
631403822800187392,neutral
631440364725886976,positive
631494779667378176,positive
631667602390061058,positive
631677442571173888,positive
631736068174401540,positive
631784795744264192,positive
631847067816620032,positive
631851195825414148,positive
631855071014227968,negative
631859151535149056,positive
632115329628549120,negative
632124143777943552,negative
632220189124358144,positive
632294512191258624,positive
632363681301573633,negative
632837831350730752,negative
632989772105953280,positive
633088214538911744,negative
633096009384624128,negative
633378563803090944,neutral
633382372252221441,neutral
633398449979846658,positive
633473480478949376,neutral
633492339080589312,positive
633560609888407552,neutral
633610198452584448,negative
633664032243773440,neutral
633675491946438657,neutral
633705400060264448,negative
633747813503930369,positive
633753790831656964,positive
634015153671921664,neutral
634226174143533056,positive
634425018777210880,negative
634432057846968321,positive
634438807681691648,negative
634667545979691008,negative
634770665103564801,neutral
635179668233039873,negative
635324658380771328,positive
635566111673585665,negative
635874660387848192,negative
635983222262792192,negative
636155235648585728,neutral
636173070118600704,negative
636269353709600768,negative
636659973720707072,positive
636802815688507392,positive
636806483309633536,neutral
637521118622937088,positive
638056995094818816,positive
640031431939325952,positive
640199088840028160,positive
640294859681722368,negative
640810547206709248,negative
641588162591068160,negative
629354043945652224,negative
629461881929895936,positive
629546435378327552,negative
629580580980568064,negative
629613858282278912,positive
629682945159106561,negative
629761299027767296,negative
629774727641473024,neutral
629821447423295488,positive
629975347140759552,positive
630154594652422145,positive
630274554255044608,positive
630483104977788928,positive
630528630469345280,neutral
630543646635462656,neutral
630866342837624833,positive
630895602293805056,neutral
630909927599411200,positive
630949132954238976,negative
631037906941902854,positive
631465772422983680,neutral
631594318860562432,negative
631964211145347072,positive
632393900813090816,positive
632490697086627840,neutral
632572762771587072,positive
632615772905275392,positive
632635131174473728,negative
632726938130481152,positive
633106713739071488,negative
633149264424759296,negative
633403210720526336,positive
633543205770805249,positive
633586962360848384,neutral
633628625670156288,positive
633655643862364160,positive
633937186233053189,neutral
634077729340719104,neutral
634081944297451524,positive
634117817982320640,positive
634132209230856192,positive
634205593914445824,positive
634208020617121792,positive
634348300536254464,negative
634513856971341824,neutral
634594614335246336,negative
634595939366383616,negative
634844559365828608,neutral
634859348683059200,neutral
634887968231190528,positive
634942658729766912,neutral
634959768801558528,negative
634991095513022464,positive
635055228841250816,positive
635172610729484289,negative
635235612866551808,positive
635388511495962624,negative
635409861476503552,positive
635479451438944256,positive
635576181623009281,positive
635619706393743360,positive
635626828531568641,positive
635701179847020544,positive
635746281579773952,negative
635925224589012993,positive
636009004783693825,positive
636096176639582209,positive
636351784915628032,positive
636377574319460352,positive
636415631374442496,positive
636646607790804992,positive
636677401519505408,negative
636807395675521024,neutral
637030662592155648,positive
637279019898040320,neutral
637853791501463552,negative
638000474143227905,positive
638555027519459328,negative
638837324990705664,positive
638845629721112576,positive
638891242168807424,negative
638900876548018176,positive
639273561224417280,positive
639466101630341120,positive
639469464568877058,neutral
639562406218207232,positive
639570810902941696,positive
639835421548126209,positive
639950082591232000,positive
639987495514435584,positive
640171100622716928,positive
640269264709120000,negative
640339568626167808,positive
640350212913893378,positive
640504419633770496,positive
640750132917612545,neutral
641323370148184064,negative
641348835575357441,negative
641583200586829824,positive
641616075864584192,positive
641377353013329920,negative
641380001225551872,positive
641384392179478528,positive
641388263442411520,positive
641392596607107073,negative
641392750001131520,positive
641394997808513024,positive
641396881801785345,positive
641403096090841088,positive
641403365876826112,positive
641403777187213316,positive
641406787829153796,negative
641407938687401984,positive
641408516759101440,positive
641414825520832514,negative
641416150102974464,negative
641420148306522116,negative
641426968018157568,neutral
641427382365257729,negative
641428032587231232,negative
641432180443480064,neutral
641433136811917312,positive
641434794027454469,negative
641439696673861632,positive
641440430341664768,neutral
641441320637231106,positive
641441330107953153,neutral
641441920322011136,negative
641446319928811520,positive
641446328350863360,positive
641453194095169536,positive
641453642768236544,negative
641457637473824768,positive
641459711045443584,positive
641460320293122049,negative
641463144578195456,positive
641469662073630721,neutral
641475286228271108,negative
641475362313097216,negative
641483510939713537,negative
641485990964494337,negative
641495377724735488,positive
641498018768773120,neutral
641503832246124545,positive
641504309293793280,positive
641509914297409536,neutral
641510534727139328,negative
641513233937862656,positive
641517143603810304,positive
641521512298606592,positive
641527694430195712,negative
641528118805528576,positive
641531021402460160,positive
641535329007071234,negative
641538154894368768,negative
641543337950908416,positive
641544735518134272,negative
641545508935208960,negative
641552529256378368,negative
641554219481309184,positive
641560372567277568,negative
641562484822831105,positive
641568168880640001,positive
641570334894915584,positive
641570539664973824,negative
641578331603890176,positive
641582161007501312,negative
641585261512515584,positive
641585621182582784,neutral
641588327192350721,negative
641594978251186176,neutral
641598020484767744,positive
641603270943703040,negative
641605732178024961,negative
641605872662237184,negative
641606702849224704,positive
641608320374185984,negative
641609440412729344,negative
641619855154638848,negative
641622485302157312,neutral
641626244199632896,neutral
641626405671796736,neutral
641633915258716160,positive
641636108053278720,positive
641637278763216896,negative
641639262337769472,negative
641639586511253504,positive
641640490597675009,positive
641642126992928769,positive
641643703996563459,positive
641645363540037632,negative
641645457182191616,negative
641645633565134849,negative
641649311864897536,positive
641650166357848064,positive
641650373506244609,positive
641651472967540736,positive
641654805799112704,positive
641656929408778240,neutral
627201923070959616,negative
627204447630815232,positive
627532762833121282,positive
627605406827827200,positive
627713358595268608,neutral
627857647451152385,neutral
627869701910171648,negative
627883601137274880,neutral
628004175364780032,positive
628031368392523776,negative
628142345750327296,negative
628146605930078208,neutral
628188165300355074,positive
628191930967564288,negative
628200004465860608,negative
628381314429796352,positive
628468584130326528,positive
628577323030302720,positive
628742072980385792,negative
628760384216920064,negative
628776234869198848,positive
628798865999818752,positive
628902462389272576,neutral
629063496945287168,negative
629064969041002497,negative
629070539353538560,negative
629140621945667584,negative
629192245317627904,positive
629282033982906368,positive
629302480933785600,positive
629307432557260800,positive
629349956638351361,positive
629467000763355136,negative
629646623266766848,positive
629673989690908672,positive
629990870486548481,positive
630600145806196736,negative
630800630458785792,negative
631134759226249217,neutral
631251619892568064,positive
631372299682222080,positive
631387193454526464,negative
631480721580888064,positive
631501454407143424,neutral
631550909244248064,neutral
631781909572399104,positive
631808676420939776,positive
631887387644182528,neutral
631915920986783744,positive
631924709530202113,negative
631990987213045760,negative
632139886624161792,positive
632337259593920512,negative
632396028659036160,neutral
632579083784880129,neutral
632663391128129538,negative
633095687241101312,neutral
633347882914029569,positive
633384305767677952,negative
633896311977312256,negative
633993658556129280,positive
634099699595673600,negative
634330495313162240,neutral
634632902433730560,negative
634641616125476864,negative
634710292740505600,positive
634890756763852801,neutral
634930749657890816,negative
635556921303412736,negative
635891974646706177,negative
635937822344507392,negative
636178886548570112,negative
636460602920181760,negative
636608416090230784,positive
636807356714733568,positive
636876189014065152,neutral
636916966083706880,negative
637097014036176896,positive
637403979794677760,positive
637731877919531008,positive
638240986943070208,neutral
638252699138416641,positive
638565356882149376,negative
638577357536624640,negative
638950685610893313,neutral
639066539975557120,positive
639350928261447680,positive
639449952532451328,negative
639840732547710976,negative
639854959266275328,negative
640231607782109184,neutral
640483643542999040,neutral
640814559167541248,negative
641283623568539648,positive
641317659389394945,negative
641382009558958080,positive
641465451436904453,positive
641467376802922496,positive
641557436189528066,negative
641558308227121152,positive
622697965094748161,negative
622791690508718080,positive
622903571554652160,positive
624387653484417026,positive
624524628875169792,positive
624650482812874752,positive
624782182050041856,negative
624787547496054784,negative
624942225382772736,positive
624965082405994496,negative
625033681946546176,neutral
625115589955031040,negative
625474754582085632,positive
625483555510988800,negative
625509030170087424,positive
625760646995513344,positive
625817731267448832,positive
625866686852386816,positive
626080278914707456,positive
626250457820852224,negative
626470071725096960,negative
626577630356197377,negative
627165428050194432,negative
627250820694720512,positive
627390672086114304,negative
627898572311236612,negative
628330057694625795,negative
628705161431621632,negative
628910685829890049,positive
628956477747806208,positive
629124995109781504,positive
629311648419819520,negative
629623583636000768,positive
629663564710580225,positive
629745826068340736,positive
629823099148607488,positive
630019047862759424,negative
630094196393775104,positive
630185590596718592,positive
630223126396338176,negative
630294337318948864,positive
630307503637704705,neutral
630352871691825153,positive
630361883581808640,positive
630381158677614592,negative
630547998351605760,negative
630795098855489537,positive
630883159001968640,negative
631160612043792384,negative
631164882205962241,positive
631227377285230592,negative
631452777642881024,positive
631546677162147840,positive
631623089982439424,positive
631650771071668224,positive
631692198661111808,positive
632066253461389313,positive
632651462179463168,neutral
632740786803597312,positive
632948814522007552,negative
633463801506070528,positive
633596847874043904,negative
633675135162142720,neutral
633688435274878976,neutral
633698375129559041,negative
633707694457782272,negative
633722718521790466,positive
633943452347199488,positive
634064228773703680,positive
634594173643980800,negative
634619138925686784,positive
634762834203832321,negative
634792376200900608,positive
634844929458589696,neutral
634880137654333444,negative
636416625516769280,positive
636489705228533760,positive
636606568528613377,positive
636724284002451456,positive
636929076855459840,positive
637112039622746112,positive
637249121586442240,negative
637269279503745024,neutral
637488143315288065,positive
637997985666875392,positive
638069712484564992,negative
638183566501933056,negative
638527155127758849,positive
638532062392156160,positive
638799512996286464,positive
638851367239593984,positive
639169354505027584,negative
639495024309313536,negative
639967443394371584,positive
639985050579267586,positive
640967476306546688,positive
641040382688653312,positive
641184416409210880,positive
641258770635558912,negative
637835688021499904,positive
637839533740986368,positive
637845305002721280,positive
637850602962329601,negative
637850955778781184,positive
637860108249235456,negative
637863880597872640,negative
637868102030508032,neutral
637880353391292417,neutral
637906380565938176,positive
637916003410800640,neutral
637920425083826176,negative
637930740689170432,neutral
637994139766755328,positive
638011961733742592,positive
638025953621311488,positive
638030473424334848,neutral
638060396474179586,neutral
638071613359980544,negative
638099340905476096,positive
638206406416551936,positive
638225360845434880,neutral
638235954172530689,negative
638258799057330176,negative
638276211224018944,positive
638366741593088000,negative
638391777955840000,positive
638432473953734657,negative
638439810613518336,positive
638520696843296768,negative
638542000036413440,negative
638551491230437376,positive
638584698776743936,positive
638641846319755264,positive
638700699631529988,negative
638799299367862272,negative
638833999306059777,neutral
638834649251233792,positive
638864037674151936,negative
638875063819833348,neutral
638890176664743936,negative
638938967962812416,positive
639009744649351168,positive
639049022930583553,positive
639118925922443264,positive
639180629062516736,positive
639185447630016512,negative
639200606041714688,positive
639205010128117760,neutral
639299769773490176,neutral
639312236452802561,positive
639449428865056770,positive
639524372680679424,positive
639537087180591105,positive
639552362588319744,positive
639585745074827264,positive
639588201619828736,negative
639624586812882944,negative
639633072409956352,neutral
639634179395706880,positive
639788172667453440,negative
639874357494444032,negative
639918387213279232,positive
639938026655875072,neutral
639962232739266564,negative
639974400830382080,positive
639975570198130688,negative
640009670606868480,positive
640063936843268096,negative
640148816683896833,negative
640155615554338816,positive
640219070030196736,positive
640252876581789696,positive
640303432272859136,positive
640358565413322752,negative
640367315926810624,positive
640415532144050176,positive
640447130906296320,positive
640497443034001408,positive
640520063259426816,positive
640545752670932992,negative
640605365009256448,neutral
640615587148861440,neutral
640627970764369925,positive
640631832086757376,positive
640637108433080320,positive
640764980690874368,positive
640771323342405632,negative
640882920400379905,neutral
640945784528068609,negative
641025972469301248,positive
641033764269858816,positive
641261396697718784,positive
641369022999740416,positive
641380936483930112,positive
641403946158821376,neutral
641472430502838273,positive
641554047284199424,positive
641579196288925696,positive
641661395944079360,positive
640994093514928128,neutral
640995569972981760,negative
640996620939710465,negative
640996918005493760,positive
640998594917568512,positive
641001036178685952,positive
641005911071432705,negative
641007605243092992,positive
641007608548192256,neutral
641009874965430274,negative
641014390670630912,positive
641020452828221440,positive
641026319120211968,positive
641026616601260032,positive
641034645581242368,neutral
641038927491678208,neutral
641045231434121216,neutral
641047894888443905,positive
641050223104667649,positive
641065086799474688,positive
641067571551334400,positive
641068714754998273,neutral
641069315119312897,positive
641083151708762113,positive
641087425314336768,positive
641093553070845957,positive
641107168507203584,negative
641107786022174720,negative
641121365567762432,neutral
641130593238036480,positive
641149812671315968,neutral
641151018068127744,positive
641190589380300800,positive
641212471915773952,negative
641240258240233472,positive
641253583204298752,negative
641266085854060544,neutral
641271636247871488,positive
641276694670766080,positive
641281404328775680,positive
641288139340935168,neutral
641290245141458944,negative
641297615980597248,negative
641301839103848449,positive
641303973845159936,negative
641305324524179456,positive
641308568516472832,negative
641311972814921728,positive
641316113247301632,negative
641317446809452546,positive
641317600023179266,positive
641322432456970240,neutral
641336067828879360,neutral
641355778343829508,positive
641370654168752128,positive
641371757161644032,positive
641388038115979264,neutral
641397360447197184,positive
641403924377899008,positive
641405493223796736,positive
641408835064864768,neutral
641424242379239424,positive
641424442019708928,positive
641425903755640832,negative
641426519064211456,positive
641426565151240192,positive
641432412040364032,positive
641432981916229632,positive
641434130727706624,positive
641434709948530688,positive
641434958691717120,positive
641435452847845376,positive
641436233089032192,positive
641436951090827264,positive
641437332118351872,neutral
641439622606798848,negative
641440436003950592,positive
641445679471198208,negative
641447468945772544,neutral
641449407137710080,positive
641457583526690816,positive
641459806491025408,positive
641480671454720000,positive
641547994064523265,negative
641557918593208320,positive
641582047132295168,positive
641587559580217344,negative
641599434263003138,positive
641600711482937344,positive
641607717854027776,positive
641608752588804096,positive
641610008015282176,positive
641616633060986880,positive
641635055106822144,positive
641635135000080384,neutral
641637219434893312,negative
641640385949765632,negative
641642382623117312,negative
641653719709413376,positive
641655586434719744,positive
640546118103764993,negative
640573162497908736,negative
640580591344353280,neutral
640601875893587972,positive
640602991863705605,negative
640603480109879296,negative
640614950457577472,positive
640616661683445760,positive
640624332557840384,negative
640627316058660864,positive
640630184727703552,positive
640630774773977088,positive
640635839790366720,positive
640637612038819840,positive
640645191909531648,negative
640650678680035329,positive
640659342048538624,positive
640665916376772608,negative
640672447314948096,neutral
640676300600946688,positive
640684677079011328,positive
640685611834216448,negative
640712308554117120,negative
640732192960724993,positive
640747600895979520,positive
640754073281556480,positive
640754939124449280,negative
640754950734135297,negative
640755535210541056,neutral
640811491223060480,positive
640813235558416384,positive
640832161516421121,negative
640870773855531008,negative
640881079793008640,negative
640881254338981889,negative
640897194179096576,negative
640914809634996225,negative
640924566055862272,positive
640927564308049920,positive
640939095162810368,positive
640942391197868032,positive
640966978912546816,positive
640980151854059520,neutral
641001960812900353,negative
641003742704345088,positive
641007648666685440,positive
641015691391467520,positive
641023883525681152,positive
641038429464072193,positive
641045421767454720,positive
641054965612576768,positive
641066769617154048,positive
641068501013254144,positive
641082151488753665,negative
641105288028753925,positive
641113921886121984,positive
641114214820528128,positive
641122931590959104,positive
641128945874661377,positive
641172541638209536,positive
641180341835698176,negative
641201200646504448,negative
641270462115389441,positive
641295585371254784,negative
641300425505918976,positive
641304312790978560,positive
641317076242702336,positive
641321849410965504,negative
641324760165679104,positive
641331172446900225,negative
641335163176288256,positive
641362031359033344,negative
641378961117814788,positive
641385582279716864,positive
641408656727232512,positive
641420831978057728,positive
641433304869109760,positive
641436349271138304,negative
641437580245004288,positive
641457942949052422,neutral
641489331966877696,positive
641496299611758592,neutral
641499415753027584,neutral
641503955302907904,negative
641531761659408384,positive
641533328135462912,positive
641546516029665280,positive
641568676517425152,positive
641591561420185600,neutral
641618796059459584,positive
641619634190290945,positive
641627367975317505,negative
641632248450707456,positive
641638783302152192,positive
641642650681110528,positive
641646731806011392,positive
641647923357421568,positive
641651010721697792,positive
641667917726285824,positive
641675023430889472,positive
641048512029831168,negative
641051761680191488,positive
641055683719397376,positive
641057419787923456,positive
641062657966088192,negative
641063538690142208,neutral
641064352787771392,negative
641080043477725184,positive
641084066931048448,positive
641105913860984832,neutral
641106061961887744,neutral
641149471951355904,negative
641165583887654912,positive
641198882945302532,positive
641221392680284161,neutral
641226240179900416,negative
641239850528702464,positive
641241806215114752,positive
641244091758440448,positive
641255595991957504,positive
641255654590652417,negative
641262908106633216,positive
641267953997099009,negative
641268289579143168,positive
641284571242328066,negative
641291660920422400,neutral
641292569792524290,positive
641305558281154560,negative
641308285426102272,negative
641319396770775041,positive
641320572178276352,positive
641325864039415809,positive
641330428058714113,neutral
641333540211310592,negative
641336794697469953,positive
641337859568365568,negative
641340813448900608,positive
641340870034243585,positive
641350673267712000,positive
641358272818102272,negative
641359333943459840,negative
641365621326802944,positive
641366410128527360,positive
641366410946473984,negative
641373817407995905,negative
641377716934500352,negative
641377248138891264,positive
641379279935148034,positive
641380339974340608,neutral
641380537538580481,neutral
641381044252450816,positive
641381924670439424,positive
641387404255985664,negative
641389642604937216,positive
641390435554869248,negative
641390946970664960,negative
641393892311437312,positive
641394884339896320,positive
641399653452382208,positive
641400225932931072,negative
641406751762456579,negative
641414049083691009,positive
641415152680730624,positive
641433448733929474,neutral
641434379236044800,positive
641437694602649600,neutral
641442978385424384,positive
641444004849188864,positive
641450618675183616,positive
641458657025245184,positive
641461272236548096,positive
641464666481369088,neutral
641473760923521024,positive
641479118786158592,positive
641487144846909440,neutral
641487470551519233,positive
641498563273338880,neutral
641499033442340864,positive
641522944657760256,positive
641545625641852928,positive
641553827792060417,negative
641555152223211520,positive
641559670801367040,positive
641577397154877440,negative
641582782595092480,negative
641586913510563841,neutral
641588071167852544,negative
641592328474394624,positive
641598070027878400,negative
641598387788247041,positive
641601912840785920,positive
641602545727729664,positive
641606455246893056,neutral
641615430126292992,positive
641622208322871296,positive
641629725799149570,positive
641641339289927680,positive
641648280338886656,positive
641661537254424576,positive
641661604799475712,positive
633635533143453696,positive
633646466901409792,positive
633656403689930752,positive
633717507547901952,negative
633718760839487489,positive
633725726982828037,positive
633902197130924032,negative
634131756816273408,neutral
634234000689655813,negative
634293213931503616,positive
634398392391630848,positive
634571193522085888,positive
634630604907225088,positive
634664366252552192,positive
634733815177564160,positive
634737838018310144,positive
634755687155896320,positive
634779726276624385,positive
634791843578773504,positive
634814181334773760,positive
634828832239915008,positive
635134759958659072,negative
635282752015699968,positive
635754797543632896,positive
635893809939935232,positive
635906948899049472,positive
636126642687991808,positive
636132325902827520,positive
636168195884351488,neutral
636208995729047552,negative
636222603263373313,positive
636222945166274560,positive
636347074506719232,positive
636448337445695488,negative
636589605605801984,positive
636629379360116736,positive
636666337864105984,positive
636813619280281600,positive
636860285370765312,negative
636941776645947392,negative
636948473225609217,positive
636997790963486720,negative
637162849794584576,positive
637465995980984320,positive
637629678807683072,negative
637644375766372352,neutral
637992884495495169,negative
637996035680264192,positive
638016478290251776,negative
638239989726363648,negative
638349628937773056,negative
638427850526224384,positive
638479768975904768,negative
638522290452336641,neutral
638599705295908864,negative
638696228184715264,positive
638759523524734976,positive
638761248427937792,positive
638767178959986691,negative
638883558166126592,neutral
638920199152996353,negative
638963011328311296,positive
639146936877064192,positive
639162765156990976,positive
639315287863640064,positive
639354366143692800,negative
639391627186991104,positive
639422051351064576,positive
639505073509273600,neutral
639506950548418560,negative
639529925188452352,positive
639672285469634560,positive
639757320654712832,negative
639762865251971076,negative
639817944365600768,positive
640078369544122368,positive
640144307039662080,positive
640183809409970177,neutral
640192627267121153,positive
640305216215228416,negative
640337899762769921,positive
640470779121917952,positive
640738104014323713,positive
640885801589583873,negative
640936524352241664,positive
641015405058723840,positive
641157898698162176,positive
641165613956734976,negative
641212677226819584,positive
641272591844528129,neutral
641278447420080128,positive
641287833655705604,positive
641291071415128064,negative
641344117432193030,positive
641349040467083265,positive
641378329875087360,negative
641431322171437056,positive
641474398944231428,positive
641524015761334272,negative
641607051689508864,negative
635971550412447745,positive
635978964465352704,positive
635979729762304000,positive
635988913815990273,positive
636001207866134528,positive
636001345368145921,neutral
636001363533524993,positive
636002117233209344,positive
636002231268081664,positive
636008098767990784,positive
636015418243710976,positive
636017290010562560,positive
636031267289583616,positive
636042879752798208,positive
636043669284352000,positive
636044267631149056,positive
636049505503195136,negative
636051032548749312,positive
636051216179466240,positive
636053845899022336,positive
636053940690374656,positive
636060510010540036,negative
636077789548933120,positive
636078866453262337,positive
636080427606736896,negative
636084094925848576,positive
636199284203872261,neutral
636269652943970304,negative
636331889960292352,negative
636343089569730560,negative
636368783725187072,negative
636376868002918400,positive
636379475660382208,negative
636411980400738304,positive
636566431237296128,positive
636599541865807872,positive
636616084389527553,positive
636973417313398788,positive
637021284937953281,positive
637023090606743554,negative
637056086911152129,neutral
637094457108623360,positive
637152486768291840,neutral
637285079648239616,negative
637316910200279040,negative
637459148217561088,negative
637485011592192000,neutral
637485350575849472,positive
637599488631148544,positive
637658353108434944,negative
637674130670796800,positive
637674138925146112,neutral
637820949279186945,positive
637850011313786880,positive
637855563699855360,positive
637868171437838336,neutral
637875352891731968,positive
637973478356815872,positive
638026477422800896,positive
638072099412779010,positive
638145367230554112,positive
638152771389292544,positive
638231219528794113,negative
638491566634504192,negative
638557627463663616,positive
638590674359586816,negative
638601876703870976,positive
638767493172068352,neutral
638915423677902848,negative
639016380847783937,positive
639102530971152384,positive
639120359967428608,positive
639244796763197440,positive
639287851725619200,negative
639319688070086656,positive
639431507363414016,negative
639564269420331008,negative
639639485207019520,positive
639645064633823233,positive
639666970229473280,positive
639808591529033729,neutral
639821082497818625,positive
640020822313304064,negative
640173861078626304,negative
640212997596549120,negative
640475498137518080,positive
640477314023723010,positive
640689013788176384,positive
640704945134661636,positive
640705879520636928,negative
640728268254019584,neutral
640731830300340224,negative
640758594959450112,positive
641064131706122240,positive
641087370872422401,positive
641089872426631168,neutral
641254971401502720,positive
641371402348679168,positive
641411385700712448,negative
641452712098406400,negative
635369700298498048,positive
635769805279248384,positive
635930169241374720,negative
